,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
372,AiAlderman,2022-09-14 15:31:40+00:00,#iPhone14   @Apple iphone is the Madden of phones..  same shit.. just a different number every year 🤣🤣🤣😂😂😂,"[{'text': 'iPhone14', 'indices': [0, 9]}]",0,0,2017-03-07 02:26:27+00:00,11,33
373,DailyDosePK,2022-09-14 15:30:50+00:00,"Do you know about the most recent phone launched by Apple?
.
Apple has launched yet another series of its world-famous phone collection iPhone 14. So why don't you click on the link below and read about it? 
.
https://t.co/h6t6WnUhs5
.
#tech #DailyDosePk #Iphone14 #Iphone14plus https://t.co/sEZPUxVvGG","[{'text': 'tech', 'indices': [236, 241]}, {'text': 'DailyDosePk', 'indices': [242, 254]}, {'text': 'Iphone14', 'indices': [255, 264]}, {'text': 'Iphone14plus', 'indices': [265, 278]}]",0,0,2022-09-04 14:58:49+00:00,5,136
374,jp_whitestone,2022-09-14 15:30:05+00:00,"Save your money, Protect #iPhone14 💊 #iPhone14 #AppleEvent https://t.co/peY165uLMW","[{'text': 'iPhone14', 'indices': [25, 34]}, {'text': 'iPhone14', 'indices': [37, 46]}, {'text': 'AppleEvent', 'indices': [47, 58]}]",0,0,2019-01-23 23:47:17+00:00,197,1988
375,whitestone_UK,2022-09-14 15:30:01+00:00,"The best Apple iPhone 14 screen protectors https://t.co/kNEsRyfhWI @digitaltrends 

Whitestone Dome EZ Glass 3PACK - iPhone 14 Pro Max Screen Protector https://t.co/pZWvnOm7GS #Amazon

https://t.co/KuzoCSheNc #Whitestone 

Save your money, Protect #iPhone14 💊  #AppleEvent","[{'text': 'Amazon', 'indices': [176, 183]}, {'text': 'Whitestone', 'indices': [209, 220]}, {'text': 'iPhone14', 'indices': [248, 257]}, {'text': 'AppleEvent', 'indices': [261, 272]}]",1,0,2017-12-21 00:06:39+00:00,574,3372
376,Trollingthopulu,2022-09-14 15:24:22+00:00,"Just Iphone things 😂😂😂😂😂

#iPhone14 #iPhone14ProMax #iPhone13 #iPhone #iPhone14Series https://t.co/ORzDizgU2y","[{'text': 'iPhone14', 'indices': [26, 35]}, {'text': 'iPhone14ProMax', 'indices': [36, 51]}, {'text': 'iPhone13', 'indices': [52, 61]}, {'text': 'iPhone', 'indices': [62, 69]}, {'text': 'iPhone14Series', 'indices': [70, 85]}]",0,2,2021-06-22 05:20:32+00:00,40,82
377,dellyranksindia,2022-09-14 15:24:08+00:00,"iPhone 14 and 14 Pro Review: Go Pro or Go Home #apple #iPhone14 #iPhone14Pro #iphonepromax #iphones https://t.co/SlZyp1KePO
https://t.co/MIaLhkEHtV","[{'text': 'apple', 'indices': [47, 53]}, {'text': 'iPhone14', 'indices': [54, 63]}, {'text': 'iPhone14Pro', 'indices': [64, 76]}, {'text': 'iphonepromax', 'indices': [77, 90]}, {'text': 'iphones', 'indices': [91, 99]}]",0,0,2021-09-08 11:38:35+00:00,408,7
378,Deepanshu566605,2022-09-14 15:23:40+00:00,"@WS_MobileTrans My First photo with my parents when i  went to school and this was the most rememarble memory 
#nothingchangedaftertransfer #mobiletrans
#Wondershare #iPhone14 @WS_MobileTrans 
Tagging
@Shubham_1176 
@Soumyyyya 
@HarshKasana19 
@imMeet17 
@SonaliSBera","[{'text': 'nothingchangedaftertransfer', 'indices': [111, 139]}, {'text': 'mobiletrans', 'indices': [140, 152]}, {'text': 'Wondershare', 'indices': [153, 165]}, {'text': 'iPhone14', 'indices': [166, 175]}]",0,1,2019-05-20 13:17:23+00:00,1110,4994
379,Techie_memer,2022-09-14 15:23:34+00:00,"If you are planning to buy vanilla #iPhone14 for ₹80k ...then don't.

#iphone14 &amp; #iPhone13 are actually same, except an extra GPU core

Why not go for almost similar #iPhone14 at ₹30k less...?

What do you say ? @Trolling_isart https://t.co/TbbnI814hW","[{'text': 'iPhone14', 'indices': [35, 44]}, {'text': 'iphone14', 'indices': [70, 79]}, {'text': 'iPhone13', 'indices': [86, 95]}, {'text': 'iPhone14', 'indices': [171, 180]}]",1,10,2017-12-07 16:32:58+00:00,276,119
380,DiptisCharan,2022-09-14 15:22:27+00:00,Lol at #iPhone14 and the dynamic island they have nothing but some fancy names with each update,"[{'text': 'iPhone14', 'indices': [7, 16]}]",0,0,2009-09-24 11:26:43+00:00,1167,1638
381,drGokulm,2022-09-14 15:22:22+00:00,"@WS_MobileTrans The most happyest and most memorable day with my brother ❤️ love u da anna , my partner in crime, and my big supporter in my life🥰
#Nothingchangedaftertransfer 
#Mobiletransfer
#Wondershare
#iPhone14 https://t.co/E7VHm5u3Ey","[{'text': 'Nothingchangedaftertransfer', 'indices': [147, 175]}, {'text': 'Mobiletransfer', 'indices': [177, 192]}, {'text': 'Wondershare', 'indices': [193, 205]}, {'text': 'iPhone14', 'indices': [206, 215]}]",0,0,2022-04-30 18:55:11+00:00,5,155
382,_amrita_11,2022-09-14 15:21:56+00:00,@WS_MobileTrans Thank you wondershare mobile trans for making me go down my memory lane! This was the first picture of my puppy which i adopted. I would like to thank you for making me recall one of my beautiful memories 💗. #nothingchangedaftertransfer #mobiletrans #wondershare #iPhone14 https://t.co/CMIPMXrw6X,"[{'text': 'nothingchangedaftertransfer', 'indices': [224, 252]}, {'text': 'mobiletrans', 'indices': [253, 265]}, {'text': 'wondershare', 'indices': [266, 278]}, {'text': 'iPhone14', 'indices': [279, 288]}]",0,0,2020-05-05 04:23:09+00:00,0,3
383,Trillifestyle,2022-09-14 15:21:49+00:00,"iPhone 13 Series Aesthetic Butterfly Case Cover🦋
@Apple 

SHOP NOW! - https://t.co/rNRJKG7Gow

#AppleEvent #AppleEvent2022 #iPhone14 #iPhone #iPhone14FreeConChollometro #iphonecase #phonecase #aesthetics https://t.co/5txJubLsqa","[{'text': 'AppleEvent', 'indices': [95, 106]}, {'text': 'AppleEvent2022', 'indices': [107, 122]}, {'text': 'iPhone14', 'indices': [123, 132]}, {'text': 'iPhone', 'indices': [133, 140]}, {'text': 'iPhone14FreeConChollometro', 'indices': [141, 168]}, {'text': 'iphonecase', 'indices': [169, 180]}, {'text': 'phonecase', 'indices': [181, 191]}, {'text': 'aesthetics', 'indices': [192, 203]}]",0,0,2022-07-10 12:52:37+00:00,52,99
384,tips2fix,2022-09-14 15:21:42+00:00,"iOS 16 New Features (Top 9) https://t.co/5VqGGUK2B9 via @YouTube 
#ios16 #iphone14 @Apple @iPhoneTeam","[{'text': 'ios16', 'indices': [66, 72]}, {'text': 'iphone14', 'indices': [73, 82]}]",0,0,2015-02-11 21:33:43+00:00,57,131
385,Crypto_Morty,2022-09-14 15:20:39+00:00,@Apple @AppleSupport what's the point of the expensive Apple Care+ if you have no intention of repairing my MacBook and offered to send it back still broken?!? But so quick to delete my community post about the issue! 101766071456 #Scam #OneBadApple #CustomerService #iPhone14,"[{'text': 'Scam', 'indices': [231, 236]}, {'text': 'OneBadApple', 'indices': [237, 249]}, {'text': 'CustomerService', 'indices': [250, 266]}, {'text': 'iPhone14', 'indices': [267, 276]}]",0,1,2013-11-11 07:23:36+00:00,40,113
386,itssamsc,2022-09-14 15:19:33+00:00,"Ok potential antenna-gate issue incoming: 

#iPhone14 Crash Detection + Rollercoasters = police being called to Alton Towers every 5 minutes?","[{'text': 'iPhone14', 'indices': [44, 53]}]",0,0,2020-09-11 12:04:44+00:00,14,237
387,Trillifestyle,2022-09-14 15:16:37+00:00,"iPhone 13 Series Aesthetic Bitch Mode ON Case Cover🖤
Shop Now! - https://t.co/UxB03SBeWc

#AppleEvent #iPhone14 #iPhone13 #Trending #phonecase #phonecases https://t.co/6xCnCe0Skh","[{'text': 'AppleEvent', 'indices': [90, 101]}, {'text': 'iPhone14', 'indices': [102, 111]}, {'text': 'iPhone13', 'indices': [112, 121]}, {'text': 'Trending', 'indices': [122, 131]}, {'text': 'phonecase', 'indices': [132, 142]}, {'text': 'phonecases', 'indices': [143, 154]}]",0,0,2022-07-10 12:52:37+00:00,52,99
388,not_highneck,2022-09-14 15:15:21+00:00,"Why does every new feature have to be a different mode ?
Isn’t it better to add it all together ?
Instead of cinematic mode, action mode etc., just video mode.
#Apple #iPhone14ProMax #iphone14","[{'text': 'Apple', 'indices': [160, 166]}, {'text': 'iPhone14ProMax', 'indices': [167, 182]}, {'text': 'iphone14', 'indices': [183, 192]}]",0,0,2015-07-22 01:53:59+00:00,31,182
389,SmartAnand07,2022-09-14 15:15:14+00:00,"@WS_MobileTrans The most surprising old photo that I found after transferring to the new phone was my childhood pic with my grandfather &amp; my brother 

#nothingchangedaftertransfer 
#mobiletrans #Wondershare 
#iPhone14 

@WS_MobileTrans 

Followed all steps ✅

Join 
@athiraa_balan 
@santanush1","[{'text': 'nothingchangedaftertransfer', 'indices': [155, 183]}, {'text': 'mobiletrans', 'indices': [185, 197]}, {'text': 'Wondershare', 'indices': [198, 210]}, {'text': 'iPhone14', 'indices': [212, 221]}]",0,1,2022-05-24 07:28:10+00:00,401,2317
390,MyFamilyOfNegus,2022-09-14 15:14:53+00:00,Yo @Apple @AppleTV @AppleMusic @ApplePodcasts @AppleSupport @AppleNews @anneapplebaum wtf is wrong with my Notes?? 🤬🤬🤬 I can’t even work on the script for my salesmen cause the edit bar jumping all over the screen 📺 I’m not upgrading to your plain azz #iphone14 either🤦🏾‍♂️ https://t.co/1FSRqefWQg,"[{'text': 'iphone14', 'indices': [252, 261]}]",0,0,2021-05-15 12:06:14+00:00,1024,200
391,playfuldroid,2022-09-14 15:12:13+00:00,Opinion: Would you pick the new #iPhone14 or #ASUSZenfone9? https://t.co/E8AIBbRHRT,"[{'text': 'iPhone14', 'indices': [32, 41]}, {'text': 'ASUSZenfone9', 'indices': [45, 58]}]",83,351,2012-02-17 13:32:13+00:00,10087,86
392,GridStudiocc,2022-09-14 15:08:47+00:00,"What do you think about iPhone 4S after seeing iPhone 14 announcement?

See more details in our website ➡️ https://t.co/JnziodYtRp

#gridfam #iPhone14 #AppleEvent #iPhone14ProMax #iPhone4S https://t.co/L8wKPh8Ems","[{'text': 'gridfam', 'indices': [132, 140]}, {'text': 'iPhone14', 'indices': [141, 150]}, {'text': 'AppleEvent', 'indices': [151, 162]}, {'text': 'iPhone14ProMax', 'indices': [163, 178]}, {'text': 'iPhone4S', 'indices': [179, 188]}]",0,15,2020-11-17 02:34:40+00:00,18412,148
393,TechFeed10,2022-09-14 15:07:52+00:00,"iPhone 14 Review: Like an iPhone 13 Pro, but Cheaper – CNET
https://t.co/7qKIEp1QKa

#Techbase #TechbaseNigeria #TechbaseNG #techfeedng @techbase_ng #iphone14 #iphone13pro https://t.co/boJmS7K74y","[{'text': 'Techbase', 'indices': [85, 94]}, {'text': 'TechbaseNigeria', 'indices': [95, 111]}, {'text': 'TechbaseNG', 'indices': [112, 123]}, {'text': 'techfeedng', 'indices': [124, 135]}, {'text': 'iphone14', 'indices': [149, 158]}, {'text': 'iphone13pro', 'indices': [159, 171]}]",0,0,2022-05-17 04:04:35+00:00,23,59
394,Shrehi_jain,2022-09-14 15:04:46+00:00,"Someone searching for base iPhone 14 review, here it is!
iPhone 14: Not so far out after all https://t.co/wBhfUVmXug
#iPhone14 #iPhone13 #AppleEvent","[{'text': 'iPhone14', 'indices': [117, 126]}, {'text': 'iPhone13', 'indices': [127, 136]}, {'text': 'AppleEvent', 'indices': [137, 148]}]",0,0,2015-09-12 14:43:13+00:00,10,14
395,whitestone_UK,2022-09-14 15:04:00+00:00,"The best Apple iPhone 14 screen protectors https://t.co/kNEsRyfPMg @digitaltrends 

Whitestone DOME EZ GLASS 3PACK -iPhone 14 Plus Screen Protector https://t.co/fizByAuTdQ #Amazon

https://t.co/CzUpwLMVan #whitestone

Save your money, Protect #iPhone14 💊 #iPhone14 #AppleEvent","[{'text': 'Amazon', 'indices': [172, 179]}, {'text': 'whitestone', 'indices': [205, 216]}, {'text': 'iPhone14', 'indices': [243, 252]}, {'text': 'iPhone14', 'indices': [255, 264]}, {'text': 'AppleEvent', 'indices': [265, 276]}]",2,1,2017-12-21 00:06:39+00:00,574,3372
396,itsvikask,2022-09-14 15:03:23+00:00,"#iPhone14 Pro 128GB costs INR 1,29,900 in India and $999 (79K INR) in US.

Such a huge price difference!
I can get two iPhones from US! 

@Apple","[{'text': 'iPhone14', 'indices': [0, 9]}]",0,3,2010-02-20 14:34:22+00:00,215,395
397,heyybox,2022-09-14 15:02:40+00:00,"Wow! Naruto!
From @haohawcosplay
.
.
❗️❗️❗️BIG EVENT: 
Buy 1 Get 1 for Free
Buy 2 Get 2 for Free
Unlimited Offer
Shop https://t.co/ABhcqJfFX2
.
.
.
#naruto #samsung #iphone14 #iphonecase #phonecases #LEDphonecase #art #artwork #grimes #characterart #conceptart #painting https://t.co/peSS790G0v","[{'text': 'naruto', 'indices': [148, 155]}, {'text': 'samsung', 'indices': [156, 164]}, {'text': 'iphone14', 'indices': [165, 174]}, {'text': 'iphonecase', 'indices': [175, 186]}, {'text': 'phonecases', 'indices': [187, 198]}, {'text': 'LEDphonecase', 'indices': [199, 212]}, {'text': 'art', 'indices': [213, 217]}, {'text': 'artwork', 'indices': [218, 226]}, {'text': 'grimes', 'indices': [227, 234]}, {'text': 'characterart', 'indices': [235, 248]}, {'text': 'conceptart', 'indices': [249, 260]}, {'text': 'painting', 'indices': [261, 270]}]",0,0,2021-12-06 01:54:09+00:00,34,38
398,bishvendrasingh,2022-09-14 15:01:59+00:00,"S21/S22 Ultra are for Enthusiasts who loves taking Photography on next level (Professional Photography). 🔥

iPhone 13/14 Pro's are for Normal users who wants to take normal shots but one of the best shots.

#cameras #iPhone14 #GalaxyS22Ultra","[{'text': 'cameras', 'indices': [207, 215]}, {'text': 'iPhone14', 'indices': [216, 225]}, {'text': 'GalaxyS22Ultra', 'indices': [226, 241]}]",0,1,2014-01-26 02:02:32+00:00,108,352
399,SuperSaf,2022-09-14 15:01:02+00:00,"Who got the thumbnail reference in today's iPhone 14 videos? 🤓😎

#iPhone14 #iPhone14Pro #iPhone14ProMax https://t.co/1hY2Az96dB","[{'text': 'iPhone14', 'indices': [65, 74]}, {'text': 'iPhone14Pro', 'indices': [75, 87]}, {'text': 'iPhone14ProMax', 'indices': [88, 103]}]",24,636,2009-04-01 11:44:52+00:00,427015,940
400,WguYouTube,2022-09-14 15:00:40+00:00,"The reviews for the new @GoPro just went up. On @apple iPhone review day.
⚰️ who's idea was that? #iPhone14 #GoPro11 #gopro","[{'text': 'iPhone14', 'indices': [98, 107]}, {'text': 'GoPro11', 'indices': [108, 116]}, {'text': 'gopro', 'indices': [117, 123]}]",0,0,2015-11-30 11:31:15+00:00,752,926
401,Jamesco,2022-09-14 14:59:20+00:00,"Welcome to @Apple's Dynamic Island  

https://t.co/73RsjZWUoM #iphone14 #iphone14pro https://t.co/Mt8nidE0qO","[{'text': 'iphone14', 'indices': [62, 71]}, {'text': 'iphone14pro', 'indices': [72, 84]}]",0,0,2007-03-10 22:00:31+00:00,5381,4636
402,ChaiffeeCafe,2022-09-14 14:57:46+00:00,@cromaretail If you wanna have #masalachai in rains you we are 1..4 you #iPhone14,"[{'text': 'masalachai', 'indices': [31, 42]}, {'text': 'iPhone14', 'indices': [72, 81]}]",0,0,2020-11-20 18:19:01+00:00,4,16
403,vaishakhkrishnn,2022-09-14 14:57:03+00:00,Home screen blur effect is not working on my iPhone 11. Does it only applies to OLED screens? 🤔 @MKBHD @Mrwhosetheboss @Apple @BrandonButch @beebomco #iOS16 #iPhone14 #iPhone #apple #AppleEvent #ios https://t.co/AIRbMRvWZm,"[{'text': 'iOS16', 'indices': [150, 156]}, {'text': 'iPhone14', 'indices': [157, 166]}, {'text': 'iPhone', 'indices': [167, 174]}, {'text': 'apple', 'indices': [175, 181]}, {'text': 'AppleEvent', 'indices': [182, 193]}, {'text': 'ios', 'indices': [194, 198]}]",0,0,2013-05-12 12:20:42+00:00,8,96
404,socialismuae,2022-09-14 14:56:50+00:00,@cromaretail If you wanna have #masalachai in rains you we are 1..4 you #iPhone14,"[{'text': 'masalachai', 'indices': [31, 42]}, {'text': 'iPhone14', 'indices': [72, 81]}]",0,0,2015-02-04 15:52:52+00:00,915,1716
405,itconsultants01,2022-09-14 14:54:13+00:00,"The iPhone 14 Pro has a 6.1-inch screen, and the iPhone 14 Pro Max has a 6.7-inch screen, but with thinner bezels and a more active screen. The notch has been replaced with a pill-like shape that is part of a new feature called Dynamic Island.

#appleevent #iphone14 #iphone14pro https://t.co/O5r41Eb2G2","[{'text': 'appleevent', 'indices': [245, 256]}, {'text': 'iphone14', 'indices': [257, 266]}, {'text': 'iphone14pro', 'indices': [267, 279]}]",0,2,2022-09-09 05:55:27+00:00,1,2
406,Jethro16885091,2022-09-14 14:52:22+00:00,"@WS_MobileTrans The most surprising photo for this day that I transfer  to my  phone. 

Title: ""P.E  Activity During the Year 2019""

#mobiletrans
#wondershare
#iphone14
 #nothingchangedaftertransfer

Date: Wednesday 14, Sept https://t.co/raI9oxSahO","[{'text': 'mobiletrans', 'indices': [133, 145]}, {'text': 'wondershare', 'indices': [146, 158]}, {'text': 'iphone14', 'indices': [159, 168]}, {'text': 'nothingchangedaftertransfer', 'indices': [170, 198]}]",0,1,2020-09-04 09:52:28+00:00,9,53
407,places_10,2022-09-14 14:51:29+00:00,"10 Countries You Can Visit in Price of iPhone 14.

#iphone14 #countries #travel #iphone #iphone14pro #iphone14price #top10 #top10countries #discovertop10places

https://t.co/sFvDwYl5Qm","[{'text': 'iphone14', 'indices': [51, 60]}, {'text': 'countries', 'indices': [61, 71]}, {'text': 'travel', 'indices': [72, 79]}, {'text': 'iphone', 'indices': [80, 87]}, {'text': 'iphone14pro', 'indices': [88, 100]}, {'text': 'iphone14price', 'indices': [101, 115]}, {'text': 'top10', 'indices': [116, 122]}, {'text': 'top10countries', 'indices': [123, 138]}, {'text': 'discovertop10places', 'indices': [139, 159]}]",0,0,2022-05-14 14:05:42+00:00,1,3
408,Logic8603,2022-09-14 14:51:24+00:00,"@WS_MobileTrans @harisundar_ @BgmiHs  I thought I lost the most lovable classic childhood pic of me n my friends. But, I got it back while I transferred to a new phone. #wondershare #iPhone14 #nothingchangedaftertransfer
#mobiletrans  ❤️❤️❤️ https://t.co/ROODtSt2Fy","[{'text': 'wondershare', 'indices': [169, 181]}, {'text': 'iPhone14', 'indices': [182, 191]}, {'text': 'nothingchangedaftertransfer', 'indices': [192, 220]}, {'text': 'mobiletrans', 'indices': [221, 233]}]",0,0,2022-07-01 08:02:00+00:00,1,5
409,pururajdutta,2022-09-14 14:51:12+00:00,"I do think that when Apple launches their Satellite Subscription service after 2 years, they’ll start off by allowing us to send #iMessage Texts over Satellite (not just in emergency situations).
#Apple #AppleEvent #iPhone14 #iPhone14Pro","[{'text': 'iMessage', 'indices': [129, 138]}, {'text': 'Apple', 'indices': [196, 202]}, {'text': 'AppleEvent', 'indices': [203, 214]}, {'text': 'iPhone14', 'indices': [215, 224]}, {'text': 'iPhone14Pro', 'indices': [225, 237]}]",0,0,2014-04-19 18:36:25+00:00,273,1295
410,iTestingTech,2022-09-14 14:51:11+00:00,"Apple iOS 16 - Some great features 🚀❤️‍🔥🎯

Link to the video: https://t.co/zYpUVxCWL1

Please hit the Subscribe button for more. ♥️ Share it if you like it❤️‍🔥

@apple #apple #ios16 #iphone14 #iphone14pro #ios #trending #viral #reels #itestingtech","[{'text': 'apple', 'indices': [168, 174]}, {'text': 'ios16', 'indices': [175, 181]}, {'text': 'iphone14', 'indices': [182, 191]}, {'text': 'iphone14pro', 'indices': [192, 204]}, {'text': 'ios', 'indices': [205, 209]}, {'text': 'trending', 'indices': [210, 219]}, {'text': 'viral', 'indices': [220, 226]}, {'text': 'reels', 'indices': [227, 233]}, {'text': 'itestingtech', 'indices': [234, 247]}]",0,0,2020-11-08 06:25:21+00:00,72,261
411,Logic8603,2022-09-14 14:50:40+00:00,"@harisundar_ @BgmiHs  I thought I lost the most lovable classic childhood pic of me n my friends. But, I got it back while I transferred to a new phone. #wondershare #iPhone14 #nothingchangedaftertransfer
#mobiletrans https://t.co/2zc5NLGob8 https://t.co/q9qpc9SiVH","[{'text': 'wondershare', 'indices': [153, 165]}, {'text': 'iPhone14', 'indices': [166, 175]}, {'text': 'nothingchangedaftertransfer', 'indices': [176, 204]}, {'text': 'mobiletrans', 'indices': [205, 217]}]",0,0,2022-07-01 08:02:00+00:00,1,5
412,AKDINES34287094,2022-09-14 14:45:58+00:00,"@WS_MobileTrans I lost a few photos when I sent the photos. A photo that came back without it. 
Best moment 
#nathingchangedaftertransfer
#mobiltrans
#Wondershare
#iPhone14 
@tanvi_madan 
@DARun76007220 https://t.co/YcOQX7Q6XG","[{'text': 'nathingchangedaftertransfer', 'indices': [109, 137]}, {'text': 'mobiltrans', 'indices': [138, 149]}, {'text': 'Wondershare', 'indices': [150, 162]}, {'text': 'iPhone14', 'indices': [163, 172]}]",0,0,2020-10-13 16:57:09+00:00,0,20
