,User,Tweet_time,Tweet,Hashtag,Retweet,Favorite,Join_time,Follower,Friend
830,notMNKY,2022-09-13 07:28:51+00:00,"a funny thing happened today, went on to @apple  India's website and seems like kidney jokes are redundant.
#Apple #iPhone14 #iphone14pro #iPhone14ProMax #iPhone14Plus #india #appleindia https://t.co/du1KZD2X0o","[{'text': 'Apple', 'indices': [108, 114]}, {'text': 'iPhone14', 'indices': [115, 124]}, {'text': 'iphone14pro', 'indices': [125, 137]}, {'text': 'iPhone14ProMax', 'indices': [138, 153]}, {'text': 'iPhone14Plus', 'indices': [154, 167]}, {'text': 'india', 'indices': [168, 174]}, {'text': 'appleindia', 'indices': [175, 186]}]",0,0,2009-03-26 04:48:43+00:00,252,105
831,vecras,2022-09-13 07:28:49+00:00,"Phone 14 Pro (2022) TPU Clear Case Mockup by VecRas

Buy Now:https://t.co/SwoQ5DgzEw

#apple #iphone14pro #appleiphone14pro #mobile #mobileskinsinindia #mobileprotect #mobileprotection #vinylskinforprotection #phonecase #phonecases #phoneskinsandcases #dskinz #dbrand #vecras https://t.co/rHM99jxOoU","[{'text': 'apple', 'indices': [86, 92]}, {'text': 'iphone14pro', 'indices': [93, 105]}, {'text': 'appleiphone14pro', 'indices': [106, 123]}, {'text': 'mobile', 'indices': [124, 131]}, {'text': 'mobileskinsinindia', 'indices': [132, 151]}, {'text': 'mobileprotect', 'indices': [152, 166]}, {'text': 'mobileprotection', 'indices': [167, 184]}, {'text': 'vinylskinforprotection', 'indices': [185, 208]}, {'text': 'phonecase', 'indices': [209, 219]}, {'text': 'phonecases', 'indices': [220, 231]}, {'text': 'phoneskinsandcases', 'indices': [232, 251]}, {'text': 'dskinz', 'indices': [252, 259]}, {'text': 'dbrand', 'indices': [260, 267]}, {'text': 'vecras', 'indices': [268, 275]}]",0,0,2009-06-17 07:56:29+00:00,133,68
832,digitalduniya_,2022-09-13 07:27:35+00:00,"Get your new #iPhone14 at Digital Duniya!
Also Get the amazing deals on the #Apple Gadgets. 
Visit your nearest Digital Duniya store today.
*T&amp;C Apply. 

#DigitalDuniya #Electronics #iPhone #iPhone14Pro #iPhone14ProMax #iPhone14Series #iPhone14Plus #BookNow #Bihar #ios https://t.co/nnw85VtewC","[{'text': 'iPhone14', 'indices': [13, 22]}, {'text': 'Apple', 'indices': [76, 82]}, {'text': 'DigitalDuniya', 'indices': [158, 172]}, {'text': 'Electronics', 'indices': [173, 185]}, {'text': 'iPhone', 'indices': [186, 193]}, {'text': 'iPhone14Pro', 'indices': [194, 206]}, {'text': 'iPhone14ProMax', 'indices': [207, 222]}, {'text': 'iPhone14Series', 'indices': [223, 238]}, {'text': 'iPhone14Plus', 'indices': [239, 252]}, {'text': 'BookNow', 'indices': [253, 261]}, {'text': 'Bihar', 'indices': [262, 268]}, {'text': 'ios', 'indices': [269, 273]}]",1,4,2021-11-15 03:20:23+00:00,41,15
833,TechDroidGear,2022-09-13 07:27:22+00:00,Anyone using this emoji wala wallpaper in #iOS16  #ios #apple #AppleEvent #iPhone14 #iPhone #iphone14pro https://t.co/Q5gXP1geXr https://t.co/bnryCgyS5H,"[{'text': 'iOS16', 'indices': [42, 48]}, {'text': 'ios', 'indices': [50, 54]}, {'text': 'apple', 'indices': [55, 61]}, {'text': 'AppleEvent', 'indices': [62, 73]}, {'text': 'iPhone14', 'indices': [74, 83]}, {'text': 'iPhone', 'indices': [84, 91]}, {'text': 'iphone14pro', 'indices': [92, 104]}]",0,1,2020-07-28 03:26:04+00:00,10,62
834,LekkiCCTV,2022-09-13 07:26:51+00:00,"Now @75000NGN Call 08102754724
#Lekki #September11th #Rapture #iPhone14Pro #Uk #brahmastraboxoffice #QueenElizabeth #D23Expo2022
 #RussianArmy #earthquake #Guena #ItalianGP #NeverForget  #BlackTwitter #LUNC #cryptocurrency Biggie Diana Yoruba Portable Level3 #ETHMerge #ETH #BTC https://t.co/k6RgCSvLLu","[{'text': 'Lekki', 'indices': [31, 37]}, {'text': 'September11th', 'indices': [38, 52]}, {'text': 'Rapture', 'indices': [53, 61]}, {'text': 'iPhone14Pro', 'indices': [62, 74]}, {'text': 'Uk', 'indices': [75, 78]}, {'text': 'brahmastraboxoffice', 'indices': [79, 99]}, {'text': 'QueenElizabeth', 'indices': [100, 115]}, {'text': 'D23Expo2022', 'indices': [116, 128]}, {'text': 'RussianArmy', 'indices': [130, 142]}, {'text': 'earthquake', 'indices': [143, 154]}, {'text': 'Guena', 'indices': [155, 161]}, {'text': 'ItalianGP', 'indices': [162, 172]}, {'text': 'NeverForget', 'indices': [173, 185]}, {'text': 'BlackTwitter', 'indices': [187, 200]}, {'text': 'LUNC', 'indices': [201, 206]}, {'text': 'cryptocurrency', 'indices': [207, 222]}, {'text': 'ETHMerge', 'indices': [259, 268]}, {'text': 'ETH', 'indices': [269, 273]}, {'text': 'BTC', 'indices': [274, 278]}]",0,2,2022-08-18 19:25:10+00:00,0,19
835,Nigel_Mang,2022-09-13 07:26:16+00:00,Already 😛😛  how dynamic is tha? @Apple #iPhone14 #iPhone14Pro #iPhone14ProMax https://t.co/ISfCrVsrQF,"[{'text': 'iPhone14', 'indices': [39, 48]}, {'text': 'iPhone14Pro', 'indices': [49, 61]}, {'text': 'iPhone14ProMax', 'indices': [62, 77]}]",0,0,2010-09-05 09:17:34+00:00,6327,6155
836,avshaq,2022-09-13 07:25:32+00:00,Was gonna buy the new iPhone but not at this price… #iPhone14Pro https://t.co/dDvNs54hNS,"[{'text': 'iPhone14Pro', 'indices': [52, 64]}]",0,0,2012-02-10 03:04:20+00:00,2068,570
837,TechDroidGear,2022-09-13 07:24:02+00:00,which phone gives you more freedom and satisfaction after buying it?#iPhone #ios  #iOS16 #android  #google #pixel #googlepixel #samsung #iphone14 #iphone14pro,"[{'text': 'iPhone', 'indices': [68, 75]}, {'text': 'ios', 'indices': [76, 80]}, {'text': 'iOS16', 'indices': [82, 88]}, {'text': 'android', 'indices': [89, 97]}, {'text': 'google', 'indices': [99, 106]}, {'text': 'pixel', 'indices': [107, 113]}, {'text': 'googlepixel', 'indices': [114, 126]}, {'text': 'samsung', 'indices': [127, 135]}, {'text': 'iphone14', 'indices': [136, 145]}, {'text': 'iphone14pro', 'indices': [146, 158]}]",0,1,2020-07-28 03:26:04+00:00,10,62
838,twwblog1,2022-09-13 07:18:15+00:00,"This one go make sense this morning or not? 

#breakfast #GoHomeMeghanMarkle #iPhone14Pro https://t.co/7tNn4KMZOB","[{'text': 'breakfast', 'indices': [46, 56]}, {'text': 'GoHomeMeghanMarkle', 'indices': [57, 76]}, {'text': 'iPhone14Pro', 'indices': [77, 89]}]",0,1,2022-05-10 14:21:53+00:00,54,39
839,TechDroidGear,2022-09-13 07:17:38+00:00,"Which #iphone you will choose?
#Apple  #AppleEvent #iPhone14 #iPhone #iphone14pro #AppleEvent2022","[{'text': 'iphone', 'indices': [6, 13]}, {'text': 'Apple', 'indices': [31, 37]}, {'text': 'AppleEvent', 'indices': [39, 50]}, {'text': 'iPhone14', 'indices': [51, 60]}, {'text': 'iPhone', 'indices': [61, 68]}, {'text': 'iphone14pro', 'indices': [69, 81]}, {'text': 'AppleEvent2022', 'indices': [82, 97]}]",0,0,2020-07-28 03:26:04+00:00,10,62
840,JointheavidW,2022-09-13 07:16:36+00:00,"This is AGATE-1 Series Wallpaper Pack. available now at https://t.co/TQdTcC7AM0

.
#apple #samsung #design #googlepixel #minimalsetups #wallpaper #design #art #pixel7pro #iphone14pro #google #ipadpro #ipadmini #design #galaxyzfold4 #wallpapers #aestheticwallpapers https://t.co/JExOgmY8tv","[{'text': 'apple', 'indices': [83, 89]}, {'text': 'samsung', 'indices': [90, 98]}, {'text': 'design', 'indices': [99, 106]}, {'text': 'googlepixel', 'indices': [107, 119]}, {'text': 'minimalsetups', 'indices': [120, 134]}, {'text': 'wallpaper', 'indices': [135, 145]}, {'text': 'design', 'indices': [146, 153]}, {'text': 'art', 'indices': [154, 158]}, {'text': 'pixel7pro', 'indices': [159, 169]}, {'text': 'iphone14pro', 'indices': [170, 182]}, {'text': 'google', 'indices': [183, 190]}, {'text': 'ipadpro', 'indices': [191, 199]}, {'text': 'ipadmini', 'indices': [200, 209]}, {'text': 'design', 'indices': [210, 217]}, {'text': 'galaxyzfold4', 'indices': [218, 231]}, {'text': 'wallpapers', 'indices': [232, 243]}, {'text': 'aestheticwallpapers', 'indices': [244, 264]}]",0,0,2022-09-06 04:32:00+00:00,0,1
841,itzyahaira,2022-09-13 07:14:41+00:00,"@TheNotoriousMMA @tiger_trade Let’s play a game with ITZYAHAIRA ! 

https://t.co/hqfPNYoAc8

#SmarterNotHarder #game #games #gaming #anime #PocketMortys #iPhone14Pro #iPhone14 #iPhone #iphoneapple #games #gamergirl","[{'text': 'SmarterNotHarder', 'indices': [93, 110]}, {'text': 'game', 'indices': [111, 116]}, {'text': 'games', 'indices': [117, 123]}, {'text': 'gaming', 'indices': [124, 131]}, {'text': 'anime', 'indices': [132, 138]}, {'text': 'PocketMortys', 'indices': [139, 152]}, {'text': 'iPhone14Pro', 'indices': [153, 165]}, {'text': 'iPhone14', 'indices': [166, 175]}, {'text': 'iPhone', 'indices': [176, 183]}, {'text': 'iphoneapple', 'indices': [184, 196]}, {'text': 'games', 'indices': [197, 203]}, {'text': 'gamergirl', 'indices': [204, 214]}]",0,0,2011-10-21 16:04:59+00:00,136,397
842,HapaBox,2022-09-13 07:14:29+00:00,"Your very own iPhone 14 is up for grabs!

For $4, you can upgrade your Apple.
GEI IT NOW➡️https://t.co/21UetvkZjJ
#mysterybox #hapabox #iPhone14 #iPhone14pro #Appple https://t.co/ZtEMbgCPJ6","[{'text': 'mysterybox', 'indices': [114, 125]}, {'text': 'hapabox', 'indices': [126, 134]}, {'text': 'iPhone14', 'indices': [135, 144]}, {'text': 'iPhone14pro', 'indices': [145, 157]}, {'text': 'Appple', 'indices': [158, 165]}]",0,2,2022-03-08 02:03:42+00:00,50,6
843,harikanesh,2022-09-13 07:14:25+00:00,I'm ready to trade in my #android soul to get that sweet monthly price! #iphone14pro #convert https://t.co/Y3fDFGkySy,"[{'text': 'android', 'indices': [25, 33]}, {'text': 'iphone14pro', 'indices': [72, 84]}, {'text': 'convert', 'indices': [85, 93]}]",0,0,2015-01-03 17:59:04+00:00,251,634
844,Princeujay,2022-09-13 07:12:44+00:00,"Apple New #iOS16 features 

• you can now edit and unsend iMessages on your iPhone
• New Lock Screen with Widgets
• Improved weather app
• Dictation with automatic punctuation

#iOS16 #iPhone #Apple #iPhone13Pro #iPhone14Pro https://t.co/4Wst5lDk9Z","[{'text': 'iOS16', 'indices': [10, 16]}, {'text': 'iOS16', 'indices': [177, 183]}, {'text': 'iPhone', 'indices': [184, 191]}, {'text': 'Apple', 'indices': [192, 198]}, {'text': 'iPhone13Pro', 'indices': [199, 211]}, {'text': 'iPhone14Pro', 'indices': [212, 224]}]",1,7,2015-09-20 19:17:27+00:00,6905,1130
845,WeAreBrilyant,2022-09-13 07:06:47+00:00,"iPhone 14 Pro. Capture incredible detail with a 48MP Main camera. Experience iPhone in a whole new way with Dynamic Island and Always-On display. Crash Detection,1 a new safety feature, calls for help when you can’t. 

Pre-book yours today: https://t.co/FsNHgYEWUG

#iPhone14Pro https://t.co/acfTXfJlq6","[{'text': 'iPhone14Pro', 'indices': [266, 278]}]",1,1,2018-04-13 10:06:10+00:00,47,4
846,vladdxb,2022-09-13 07:06:10+00:00,@apple #iPhone14Pro  I was relieved to see it's still cheaper than a million dollars! 😂 https://t.co/dDmSr7y0CI,"[{'text': 'iPhone14Pro', 'indices': [7, 19]}]",0,0,2011-08-29 19:21:41+00:00,17,313
847,EbongDi,2022-09-13 07:04:05+00:00,"Thank God for Steve Jobs...

#iPhone14Pro","[{'text': 'iPhone14Pro', 'indices': [29, 41]}]",0,0,2019-08-05 14:25:37+00:00,3025,646
848,ApplesFresh_,2022-09-13 06:58:49+00:00,"iPhone 14 &amp; 14 Pro has arrived!
#iphone14 #iphone14pro #ios16 #applesfresh https://t.co/N9grUj8X3q","[{'text': 'iphone14', 'indices': [36, 45]}, {'text': 'iphone14pro', 'indices': [46, 58]}, {'text': 'ios16', 'indices': [59, 65]}, {'text': 'applesfresh', 'indices': [66, 78]}]",0,2,2022-02-28 08:30:41+00:00,165,46
849,bleryskinn,2022-09-13 06:53:21+00:00,"Everything is giving ☺️
 🧚‍♂️Lockscreen n widgets 
🧚‍♂️ keyboard Haptic feedback 
🧚‍♂️ Battery  %
 🧚‍♂️Album artwork on lock screen
#iOS16  #Apple #iPhone14Pro https://t.co/6ZaFm8iZZE","[{'text': 'iOS16', 'indices': [132, 138]}, {'text': 'Apple', 'indices': [140, 146]}, {'text': 'iPhone14Pro', 'indices': [147, 159]}]",1,2,2022-05-09 17:04:23+00:00,17,23
850,thebbmafrica,2022-09-13 06:47:30+00:00,"Congratulations Boss lady may your reign be smooth.
Cc: @denrele_edun @jjcskillz @blessingceo

#Thebbmafrica 
#300hoursrealityexperience 
#jjcskillz 
#denrele
#blessingceo 
#ASUUstrike
#iPhone14Pro
#AlphaBetaExposed
#iOS16
#CalmDown
#earthquake https://t.co/vBycazhYls","[{'text': 'Thebbmafrica', 'indices': [95, 108]}, {'text': '300hoursrealityexperience', 'indices': [110, 136]}, {'text': 'jjcskillz', 'indices': [138, 148]}, {'text': 'denrele', 'indices': [150, 158]}, {'text': 'blessingceo', 'indices': [159, 171]}, {'text': 'ASUUstrike', 'indices': [173, 184]}, {'text': 'iPhone14Pro', 'indices': [185, 197]}, {'text': 'AlphaBetaExposed', 'indices': [198, 215]}, {'text': 'iOS16', 'indices': [216, 222]}, {'text': 'CalmDown', 'indices': [223, 232]}, {'text': 'earthquake', 'indices': [233, 244]}]",3,1,2022-04-19 13:05:48+00:00,3082,7
851,brit_twitt,2022-09-13 06:38:51+00:00,Just ordered my #iPhone14Pro can’t wait for Friday 😍 https://t.co/OOjjtuW079,"[{'text': 'iPhone14Pro', 'indices': [16, 28]}]",0,1,2022-09-07 13:59:39+00:00,4,58
852,orushour,2022-09-13 06:35:41+00:00,If your phone lock screen and battery charging icon doesn't look like this!! Bros you're not yet part of it!!! #iOS16 #iPhone14 #iPhone14Pro https://t.co/tdv9Fblh6J,"[{'text': 'iOS16', 'indices': [111, 117]}, {'text': 'iPhone14', 'indices': [118, 127]}, {'text': 'iPhone14Pro', 'indices': [128, 140]}]",0,0,2020-07-04 12:03:18+00:00,120,273
853,mprangcaseshop,2022-09-13 06:30:44+00:00,"Pre-order iPhone case Rolincube
For:iPhone 12-14Promax
Price:390.- (มัดจำได้50%)

#เคส #เคสไอโฟน #เคสไอแพด #ไอโฟน14 #iPhone14Pro #ตลาดนัดnct #ตลาดนัดive #ตลาดนัดsanrio https://t.co/9DSPhGZvqB","[{'text': 'เคส', 'indices': [82, 86]}, {'text': 'เคสไอโฟน', 'indices': [87, 96]}, {'text': 'เคสไอแพด', 'indices': [97, 106]}, {'text': 'ไอโฟน14', 'indices': [107, 115]}, {'text': 'iPhone14Pro', 'indices': [116, 128]}, {'text': 'ตลาดนัดnct', 'indices': [129, 140]}, {'text': 'ตลาดนัดive', 'indices': [141, 152]}, {'text': 'ตลาดนัดsanrio', 'indices': [153, 167]}]",0,0,2020-08-19 15:01:23+00:00,2618,46
854,mprangcaseshop,2022-09-13 06:30:34+00:00,"Pre-order iPhone case Rolincube
For:iPhone 12-14Promax
Price:370.- (มัดจำได้50%)

#เคส #เคสไอโฟน #เคสไอแพด #ไอโฟน14 #iPhone14Pro #ตลาดนัดnct #ตลาดนัดive #ตลาดนัดsanrio https://t.co/ZjpUrWHoMW","[{'text': 'เคส', 'indices': [82, 86]}, {'text': 'เคสไอโฟน', 'indices': [87, 96]}, {'text': 'เคสไอแพด', 'indices': [97, 106]}, {'text': 'ไอโฟน14', 'indices': [107, 115]}, {'text': 'iPhone14Pro', 'indices': [116, 128]}, {'text': 'ตลาดนัดnct', 'indices': [129, 140]}, {'text': 'ตลาดนัดive', 'indices': [141, 152]}, {'text': 'ตลาดนัดsanrio', 'indices': [153, 167]}]",0,1,2020-08-19 15:01:23+00:00,2618,46
855,mprangcaseshop,2022-09-13 06:30:29+00:00,"Pre-order iPhone case Rolincube
For:iPhone 12-14Promax
Price:370.- (มัดจำได้50%)

#เคส #เคสไอโฟน #เคสไอแพด #ไอโฟน14 #iPhone14Pro #ตลาดนัดnct #ตลาดนัดive #ตลาดนัดsanrio https://t.co/a6lcqUwEry","[{'text': 'เคส', 'indices': [82, 86]}, {'text': 'เคสไอโฟน', 'indices': [87, 96]}, {'text': 'เคสไอแพด', 'indices': [97, 106]}, {'text': 'ไอโฟน14', 'indices': [107, 115]}, {'text': 'iPhone14Pro', 'indices': [116, 128]}, {'text': 'ตลาดนัดnct', 'indices': [129, 140]}, {'text': 'ตลาดนัดive', 'indices': [141, 152]}, {'text': 'ตลาดนัดsanrio', 'indices': [153, 167]}]",0,1,2020-08-19 15:01:23+00:00,2618,46
856,Abhishek_Harne,2022-09-13 06:19:55+00:00,Can't wait to try out AOD on the #iphone14pro,"[{'text': 'iphone14pro', 'indices': [33, 45]}]",0,1,2010-08-05 07:34:25+00:00,75,206
857,anthonyikeda,2022-09-13 06:08:37+00:00,I think I have my tracking number for my #iphone14pro but its being shipped from inside the US 🤔,"[{'text': 'iphone14pro', 'indices': [41, 53]}]",0,0,2009-04-20 00:39:26+00:00,192,431
858,SpottedHQ,2022-09-13 05:58:16+00:00,"Reminder: #iPhone14 links

iPhone 14 Pre Orders:

Tesco: https://t.co/SI5afCDX37
Amazon: https://t.co/kd1A6mdE1S
Sky Mobile: https://t.co/8cLrcPYzKH
EE: https://t.co/RS9HrCWKGC
Vodafone: https://t.co/eArC3N30Ap
Three Mobile: https://t.co/X7vGUD24Kk

#iPhone14Pro #iPhone14ProMax https://t.co/yVZCITsUgg","[{'text': 'iPhone14', 'indices': [10, 19]}, {'text': 'iPhone14Pro', 'indices': [250, 262]}, {'text': 'iPhone14ProMax', 'indices': [263, 278]}]",0,0,2016-07-27 23:07:36+00:00,20,2
859,Mali_Melus,2022-09-13 05:55:36+00:00,"Ladies buying iphone 14 pro 
#iOS16 #iPhone14Pro #iPhone14 https://t.co/R3xMHz1pWY","[{'text': 'iOS16', 'indices': [29, 35]}, {'text': 'iPhone14Pro', 'indices': [36, 48]}, {'text': 'iPhone14', 'indices': [49, 58]}]",0,1,2022-08-17 11:59:16+00:00,272,228
860,RealMiCentral,2022-09-13 05:40:58+00:00,iPhone 14 series repair price announced #News #Apple #iPhone14 #iPhone14Plus #iphone14pro #iPhone14ProMax  https://t.co/t4xcu0Einr,"[{'text': 'News', 'indices': [40, 45]}, {'text': 'Apple', 'indices': [46, 52]}, {'text': 'iPhone14', 'indices': [53, 62]}, {'text': 'iPhone14Plus', 'indices': [63, 76]}, {'text': 'iphone14pro', 'indices': [77, 89]}, {'text': 'iPhone14ProMax', 'indices': [90, 105]}]",0,0,2016-06-17 21:50:33+00:00,798,2157
861,Slharvey91,2022-09-13 05:40:50+00:00,"iPhone 14's sold in the United States will not ship with a physical SIM card tray, meaning those that buy one in the US will have to use an eSIM for the phone.
#iphone14
#iPhone14Pro
#iPhone14ProMax
#AppleEvent
#Apple
#Stupidity
#Absurd
#Rediculous https://t.co/MrduTNfvru","[{'text': 'iphone14', 'indices': [160, 169]}, {'text': 'iPhone14Pro', 'indices': [170, 182]}, {'text': 'iPhone14ProMax', 'indices': [183, 198]}, {'text': 'AppleEvent', 'indices': [199, 210]}, {'text': 'Apple', 'indices': [211, 217]}, {'text': 'Stupidity', 'indices': [218, 228]}, {'text': 'Absurd', 'indices': [229, 236]}, {'text': 'Rediculous', 'indices': [237, 248]}]",0,0,2020-03-09 09:30:30+00:00,76,155
862,24k,2022-09-13 05:33:52+00:00,"First Look 👀 https://t.co/KWW5PEiO56 Of #iOS16, @OfficialAohi 100W @letsgoganfast Dual USB-C Charger 🔌 &amp; @CatalystCase’s Crux iPhone 14 Pro 📱 MagSage 🧲 Case. Update iOS 16 for the iPhone 8+ &amp; #iOS 15.7 for iPhone 6S+.

ad #charger #AppleNews #iPhone14Pro #accessories","[{'text': 'iOS16', 'indices': [40, 46]}, {'text': 'iOS', 'indices': [200, 204]}, {'text': 'charger', 'indices': [230, 238]}, {'text': 'AppleNews', 'indices': [239, 249]}, {'text': 'iPhone14Pro', 'indices': [250, 262]}, {'text': 'accessories', 'indices': [263, 275]}]",3,3,2008-11-04 01:09:10+00:00,44393,32754
863,FaizanA17120449,2022-09-13 05:29:58+00:00,"Amazing New wallpaper for iphone 😍 #iPhone14 #iPhone14Pro #iPhone14Plus #iPhone14ProMax #iPhone13ProMax #iPhone13Pro #iphone11 #iPhone12 #iPhoneWallpaper #iPhone12mini #iPhone12ProMax #Wallpapers #wallpaper #HDwallpaper 
          🛑 Download Link 🛑
https://t.co/RZKmu8ethU… https://t.co/xvBEgr3GyG","[{'text': 'iPhone14', 'indices': [35, 44]}, {'text': 'iPhone14Pro', 'indices': [45, 57]}, {'text': 'iPhone14Plus', 'indices': [58, 71]}, {'text': 'iPhone14ProMax', 'indices': [72, 87]}, {'text': 'iPhone13ProMax', 'indices': [88, 103]}, {'text': 'iPhone13Pro', 'indices': [104, 116]}, {'text': 'iphone11', 'indices': [117, 126]}, {'text': 'iPhone12', 'indices': [127, 136]}, {'text': 'iPhoneWallpaper', 'indices': [137, 153]}, {'text': 'iPhone12mini', 'indices': [154, 167]}, {'text': 'iPhone12ProMax', 'indices': [168, 183]}, {'text': 'Wallpapers', 'indices': [184, 195]}, {'text': 'wallpaper', 'indices': [196, 206]}, {'text': 'HDwallpaper', 'indices': [207, 219]}]",0,2,2021-08-19 08:40:48+00:00,12,78
864,FaizanA17120449,2022-09-13 05:29:40+00:00,"Amazing New wallpaper for iphone 😍 #iPhone14 #iPhone14Pro #iPhone14Plus #iPhone14ProMax #iPhone13ProMax #iPhone13Pro #iphone11 #iPhone12 #iPhoneWallpaper #iPhone12mini #iPhone12ProMax #Wallpapers #wallpaper #HDwallpaper 
          🛑 Download Link 🛑
https://t.co/RZKmu8ethU… https://t.co/JCJz4Ug2BW","[{'text': 'iPhone14', 'indices': [35, 44]}, {'text': 'iPhone14Pro', 'indices': [45, 57]}, {'text': 'iPhone14Plus', 'indices': [58, 71]}, {'text': 'iPhone14ProMax', 'indices': [72, 87]}, {'text': 'iPhone13ProMax', 'indices': [88, 103]}, {'text': 'iPhone13Pro', 'indices': [104, 116]}, {'text': 'iphone11', 'indices': [117, 126]}, {'text': 'iPhone12', 'indices': [127, 136]}, {'text': 'iPhoneWallpaper', 'indices': [137, 153]}, {'text': 'iPhone12mini', 'indices': [154, 167]}, {'text': 'iPhone12ProMax', 'indices': [168, 183]}, {'text': 'Wallpapers', 'indices': [184, 195]}, {'text': 'wallpaper', 'indices': [196, 206]}, {'text': 'HDwallpaper', 'indices': [207, 219]}]",0,1,2021-08-19 08:40:48+00:00,12,78
865,FaizanA17120449,2022-09-13 05:29:02+00:00,"Amazing New wallpaper for iphone 😍 #iPhone14 #iPhone14Pro #iPhone14Plus #iPhone14ProMax #iPhone13ProMax #iPhone13Pro #iphone11 #iPhone12 #iPhoneWallpaper #iPhone12mini #iPhone12ProMax #Wallpapers #wallpaper #HDwallpaper 
          🛑 Download Link 🛑
https://t.co/qumEf2gNgx https://t.co/FCljQkzdCq","[{'text': 'iPhone14', 'indices': [35, 44]}, {'text': 'iPhone14Pro', 'indices': [45, 57]}, {'text': 'iPhone14Plus', 'indices': [58, 71]}, {'text': 'iPhone14ProMax', 'indices': [72, 87]}, {'text': 'iPhone13ProMax', 'indices': [88, 103]}, {'text': 'iPhone13Pro', 'indices': [104, 116]}, {'text': 'iphone11', 'indices': [117, 126]}, {'text': 'iPhone12', 'indices': [127, 136]}, {'text': 'iPhoneWallpaper', 'indices': [137, 153]}, {'text': 'iPhone12mini', 'indices': [154, 167]}, {'text': 'iPhone12ProMax', 'indices': [168, 183]}, {'text': 'Wallpapers', 'indices': [184, 195]}, {'text': 'wallpaper', 'indices': [196, 206]}, {'text': 'HDwallpaper', 'indices': [207, 219]}]",0,1,2021-08-19 08:40:48+00:00,12,78
866,junaidkureshi,2022-09-13 05:28:29+00:00,"No matter if my Battery is 10% this battery shows full battery and then Percentage, why @Apple what is this behavior #iOS16 #ios16 #iPhone14Pro #iPhone14 https://t.co/U1CWGcXeDQ","[{'text': 'iOS16', 'indices': [117, 123]}, {'text': 'ios16', 'indices': [124, 130]}, {'text': 'iPhone14Pro', 'indices': [131, 143]}, {'text': 'iPhone14', 'indices': [144, 153]}]",0,0,2009-08-08 07:37:10+00:00,101,51
867,FavoriteTechX,2022-09-13 05:24:11+00:00,"iPhone SE with iOS 16 wallpapers 😇

https://t.co/Nmq8rN8fRm

#apple #iOS16 #iphone14 #iphone14pro #Airpods #iOS16beta #macOS13 #watchOS9 #watchOSbeta #iPadPro #M2 #iphone #iOS #M1X #MacBooks #iPhoneSE #AppleWatch #iPhone14Max #iPodtouch #iPadOS16 #ipados16beta https://t.co/JuQxrXeZUH","[{'text': 'apple', 'indices': [61, 67]}, {'text': 'iOS16', 'indices': [68, 74]}, {'text': 'iphone14', 'indices': [75, 84]}, {'text': 'iphone14pro', 'indices': [85, 97]}, {'text': 'Airpods', 'indices': [98, 106]}, {'text': 'iOS16beta', 'indices': [107, 117]}, {'text': 'macOS13', 'indices': [118, 126]}, {'text': 'watchOS9', 'indices': [127, 136]}, {'text': 'watchOSbeta', 'indices': [137, 149]}, {'text': 'iPadPro', 'indices': [150, 158]}, {'text': 'M2', 'indices': [159, 162]}, {'text': 'iphone', 'indices': [163, 170]}, {'text': 'iOS', 'indices': [171, 175]}, {'text': 'M1X', 'indices': [176, 180]}, {'text': 'MacBooks', 'indices': [181, 190]}, {'text': 'iPhoneSE', 'indices': [191, 200]}, {'text': 'AppleWatch', 'indices': [201, 212]}, {'text': 'iPhone14Max', 'indices': [213, 225]}, {'text': 'iPodtouch', 'indices': [226, 236]}, {'text': 'iPadOS16', 'indices': [237, 246]}, {'text': 'ipados16beta', 'indices': [247, 260]}]",0,2,2020-04-05 13:02:04+00:00,289,600
868,adisornJS,2022-09-13 05:21:08+00:00,"Dynamic Island - Prototype UI Experience @Apple 

Trying build simple app of dynamic island with Next JS @vercel

Link Demo: https://t.co/drzWxG6Lhl

#DynamicIsland #AppleEvent2022 #Apple #iphone14pro #nextjs #nextjsconf https://t.co/b9KaLMkOA3","[{'text': 'DynamicIsland', 'indices': [150, 164]}, {'text': 'AppleEvent2022', 'indices': [165, 180]}, {'text': 'Apple', 'indices': [181, 187]}, {'text': 'iphone14pro', 'indices': [188, 200]}, {'text': 'nextjs', 'indices': [201, 208]}, {'text': 'nextjsconf', 'indices': [209, 220]}]",0,0,2018-02-20 04:43:34+00:00,31,175
