,User,DateTime,Tweet,retweet,iphone,iphonepro
8344,ABEiiiiKU,2022-09-11 18:10:37+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8345,Miyuko_junsei,2022-09-11 18:09:40+00:00,need upgrade iphone answer yes however iphone2020se destroyed everything due ios16 ’ meltdowns looking forward see iphone14 time upgrade iphone quiz help decide washington post,False,True,False
8346,cyprusfeed,2022-09-11 18:09:40+00:00,rt first time ever apple revealed iphone ad shot 🤯🤯🤯 apple shot iphone14 ad via,True,True,False
8347,jahy_official,2022-09-11 18:09:22+00:00,like iphone 14 ’ fine 😒 iphone14,False,True,False
8348,IMUKESH4,2022-09-11 18:08:01+00:00,bro iphone13 came people askd compared iphone12 jus said worth buying iphone14 suprb processor 👍,False,True,False
8349,DayoTife_01,2022-09-11 18:03:48+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8350,monsta_zone,2022-09-11 18:03:03+00:00,rt nice xiaomi new dynamic island new apple devices mi love 🧡 xioami dynamicisland iphone14 iphon…,True,True,False
8352,Rokibul60100130,2022-09-11 18:01:20+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8353,BeyZobel,2022-09-11 18:00:56+00:00,rt time giveaway want see iphone14 cameras notch fingerprint scanner want c…,True,True,False
8354,_hnk_w_ca,2022-09-11 18:00:48+00:00,affordable subscription model products—cause outdated 365 days anyways buying new product every year makes sense sustainable either thoughts appleevent2022 iphone14 iphone14promax applewatchultra applewatch airpodspro,False,True,False
8355,BeyZobel,2022-09-11 18:00:18+00:00,rt im going upgrade iphone year unless appleevent newiphonesneedugreen iphone14,True,True,False
8356,JudeAryee2,2022-09-11 17:58:42+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8357,Rokibul60100130,2022-09-11 17:58:29+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8358,ekoskaiphos,2022-09-11 17:58:07+00:00,rt new iphone worth even though major new features announced weve released iphone14 reco…,True,True,False
8359,Rokibul60100130,2022-09-11 17:57:32+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8362,Rokibul60100130,2022-09-11 17:44:58+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8363,og_5535,2022-09-11 17:43:36+00:00,removed ceo apple agenda bring money table rather true innovative products iphone14 user experience reach dynamic island hard daily use sales gimmick,False,True,False
8364,Rokibul60100130,2022-09-11 17:43:10+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8365,Rokibul60100130,2022-09-11 17:40:27+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8366,iashyus,2022-09-11 17:39:57+00:00,inr 10000 one gpu core thats whole another level justapplethings appleevent iphone14 iphone13,False,True,False
8367,shubhlogy,2022-09-11 17:39:16+00:00,4 new features iphone 14 distinguish iphone 13 apple iphone14 iphone14vsiphone13 shubhlogy,False,True,False
8369,G__vsk25,2022-09-11 17:37:08+00:00,rt apple creates hype product launch 12 marketingmind apple iphone14 productlaunch,True,True,False
8370,HighLatitudeSty,2022-09-11 17:36:34+00:00,rt wishlist iphone 14 writerslift writingcommunity blog iphone14 appleevent,True,True,False
8372,Rokibul60100130,2022-09-11 17:34:13+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8373,UtsavYa69875189,2022-09-11 17:32:02+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8374,hifromhilary,2022-09-11 17:30:51+00:00,rt first time ever apple revealed iphone ad shot 🤯🤯🤯 apple shot iphone14 ad,True,True,False
8375,tomsguide,2022-09-11 17:30:13+00:00,forget iphone14 — could possibly see next years iphone 15,False,True,False
8376,HTTech,2022-09-11 17:30:00+00:00,iphone14 battery capacity much better predecessor read details,False,True,False
8378,Giga_FFF,2022-09-11 17:29:17+00:00,rt evolution iphone updated iphone14,True,True,False
8379,UnicornAPR,2022-09-11 17:28:44+00:00,new iphone 14 iphone 14 plus big theyre big performance prebook unicorn store apple premium reseller prebook call180026778888976968438 tc apply unicorn applepremiumreseller apple iphone iphone14,False,True,False
8380,Miyuko_junsei,2022-09-11 17:26:43+00:00,iphone14 worth revolutionary work without physical sim cards ’ never know provides iphone users specialty features like dynamicisland crashdetection etc wireless carriers offering new iphone free cnn,False,True,False
8381,BatWaj,2022-09-11 17:25:04+00:00,fix google merchant center suspension misre̍presentation issue 😊 👉👉 fun kaos highheels ecommercewebsite webdesign startup clearancespot iphone14,False,True,False
8382,Mike1012179,2022-09-11 17:24:04+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8383,Rokibul60100130,2022-09-11 17:23:55+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8384,SundarashankarK,2022-09-11 17:23:05+00:00,rt apple creates hype product launch 12 marketingmind apple iphone14 productlaunch,True,True,False
8388,Shane07v,2022-09-11 17:19:57+00:00,rt got doom running dynamic island iphone14,True,True,False
8389,TexwellTheWiz,2022-09-11 17:19:21+00:00,’ forget iphone14 ’,False,True,False
8390,Rokibul60100130,2022-09-11 17:18:47+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8391,Litu_ck,2022-09-11 17:18:42+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8392,AceLuceroTech,2022-09-11 17:17:31+00:00,let ’ honest apple really putting health front center meaning ’ try hard health conscience using iphone ios16 iphone14 dynamicisland appleevent ’ even mention apple watch ultra 👀,False,True,False
8393,dkugappi,2022-09-11 17:16:09+00:00,entire marketing department samsung dedicated mocking apple thing like everything samsung ’ always tad tasteless witty half nyc tech iphone14 samsung,False,True,False
8394,Rokibul60100130,2022-09-11 17:13:52+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8395,Rokibul60100130,2022-09-11 17:13:18+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8396,tocatlian,2022-09-11 17:12:12+00:00,much like esim making terrible mistake removing sim card tray us iphone14 card tray must traveling relying phone data service international carriers need period,False,True,False
8397,Indian19100,2022-09-11 17:12:10+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8398,whitestonedome,2022-09-11 17:11:00+00:00,whitestone dome ez glass 3pack iphone 14 screen protector amazon whitestone save money protect iphone14 💊 iphone14 appleevent self dispersion technology,False,True,False
8399,alimehdi9342771,2022-09-11 17:10:05+00:00,rt ios 16 rc ahead public release next week 🚨🚨appleevent iphone14 applewatch8 ios16,True,True,False
8400,MaduforoJesse,2022-09-11 17:06:31+00:00,30000 joggers bomber jacket available store send us dm deliver nationwide🌍payment validate order👌✅lagos fashion sneakers luxury quality pvc iphone14,False,True,False
8401,Chavez10125659,2022-09-11 17:03:28+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8402,PattonKieran,2022-09-11 17:01:46+00:00,wonder iphone 14 reviews come tomorrow embargo apple iphone iphone14,False,True,False
8406,Miraclehappenin,2022-09-11 16:59:21+00:00,motorola edge 30 ultra presented immediately iphone 14 motorola motorolaedge motorolaedge30ultra apple iphone14,False,True,False
8407,Rokibul60100130,2022-09-11 16:59:05+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8408,Rokibul60100130,2022-09-11 16:58:21+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8409,pikupower48,2022-09-11 16:57:47+00:00,rt iphone safe secure iphone14 iphone smartphones rapidhacek howto safety security encryption datasa…,True,True,False
8410,Rokibul60100130,2022-09-11 16:57:27+00:00,hay want create cute image cartoon portrait visit jennie lisa pakistan iphone14 brahmastra xbox worldcup2022 meditation chengyi rahulvaidya jesus australia italy xiaozhan playtoearn,False,True,False
8411,stargirlxo194,2022-09-11 16:57:11+00:00,rt ios 16 rc ahead public release next week 🚨🚨appleevent iphone14 applewatch8 ios16,True,True,False
8412,Aarishh90,2022-09-11 16:56:05+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8413,Abbeydlincoln,2022-09-11 16:55:54+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8414,pikupower48,2022-09-11 16:54:54+00:00,rt iphone safe secure iphone14 iphone smartphones rapidhacek howto safety security encryption d…,True,True,False
8415,pikupower48,2022-09-11 16:54:38+00:00,rt expect tomorrow ’ appleevent product excited iphone14,True,True,False
8420,owu__su_,2022-09-11 16:45:20+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8421,chintamani0d,2022-09-11 16:44:03+00:00,rt iphone14 𝒊𝒔 𝒄𝒐𝒎𝒊𝒏𝒈,True,True,False
8422,Aman_masih,2022-09-11 16:41:49+00:00,rt iphone14 𝒊𝒔 𝒄𝒐𝒎𝒊𝒏𝒈,True,True,False
8423,prakashthelight,2022-09-11 16:40:35+00:00,limitation turned awesome feature learn apple apple iphone14 dynamicisland iphone,False,True,False
8424,paulstephenjrnl,2022-09-11 16:40:25+00:00,moon september 10th 2022 taken iphone xs 127mm makcass telescope preordered iphone14 todays blog article discuss may mean astrophotography photography astronomy,False,True,False
8425,sebastiansebiq,2022-09-11 16:40:04+00:00,rt gtgt gdrive ltlt gtgt ltlt iphone14 samsunggalaxy ipadair5 prod weather widgy widget…,True,True,False
8427,aarav2tech007,2022-09-11 16:39:09+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8428,olamiide,2022-09-11 16:36:29+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8429,8hakanyilmaz8,2022-09-11 16:31:30+00:00,rt dynamic island wallpapers gon na fun mean got ta start star trek right 🧵 iphone14 dynamicis…,True,True,False
8430,SmartGizmoDeals,2022-09-11 16:31:04+00:00,preorder iphone14 starting rs79900 get flat rs5000 instant discount hdfc bank credit card shopping deals,False,True,False
8431,donthomason_,2022-09-11 16:25:56+00:00,preparing launch man genius stevejobs apple iphone14,False,True,False
8434,hipakistanpk,2022-09-11 16:23:10+00:00,apple barred selling iphones without charger brazil fined 2 million issue government said tuesday accusing us tech giant “ discriminatory practices ” appleiphone14 iphone14 technews24h iphone14promax iphone14…,False,True,False
8435,chintureddy1729,2022-09-11 16:23:04+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8436,Capn_CoolChris,2022-09-11 16:18:37+00:00,rt first time ever apple revealed iphone ad shot 🤯🤯🤯 apple shot iphone14 ad,True,True,False
8437,SunayaniMullick,2022-09-11 16:16:23+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8438,Sahoobrohi,2022-09-11 16:16:17+00:00,nothing sahil sahilbrohi viral cricket asiacup pakistan zindabad pakvsind match iphone13 iphone14 new model 2022 1b 100k foryoupage cf cash sbbu uni 123 universe turkey asiacup2022 trending desi village,False,True,False
8439,sun_itsSD,2022-09-11 16:16:14+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8440,NandhuNandhan4,2022-09-11 16:14:07+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8441,HabeebBabalola3,2022-09-11 16:13:48+00:00,rt iphone 14 outtim cooked talks features 😂 iphone14,True,True,False
8442,Manivardhan09,2022-09-11 16:13:41+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8443,80sNfts,2022-09-11 16:13:36+00:00,rt want new iphone14 sign 36month contract without reading small print,True,True,False
8444,Amar__N,2022-09-11 16:13:16+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8445,whitestonedome,2022-09-11 16:11:01+00:00,whitestone dome ez glass 3pack iphone 14 plus screen protector amazon whitestone save money protect iphone14 💊 iphone14 appleevent self dispersion technology,False,True,False
8446,KrisharoraV,2022-09-11 16:11:00+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8447,g2_5g,2022-09-11 16:10:46+00:00,rt wan na hear thoughts appleevent iphone14 go since article probably…,True,True,False
8448,Lavkush777y,2022-09-11 16:10:33+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8449,SindhuArshdeep,2022-09-11 16:10:13+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8451,KrushnaKisan1,2022-09-11 16:09:59+00:00,definitely going new iphone14 motorolaedge30ultra xiaomi12sultra,False,True,False
8452,MohitMondal92,2022-09-11 16:09:03+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8453,TALEBAALM,2022-09-11 16:08:56+00:00,pigs enjoy mud pure water heraclitus may see light dark environment algerie aomg iphone14 nasa tesla,False,True,False
8454,RKA89800553,2022-09-11 16:07:51+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8455,vyanki2408,2022-09-11 16:07:49+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8456,AMITKUM12501377,2022-09-11 16:07:04+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8457,kollipaRaghava,2022-09-11 16:06:31+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
8458,Anand_82105,2022-09-11 16:06:26+00:00,rt opinion would pick iphone14 motorolaedge30ultra xiaomi12sultra,True,True,False
